rpm,omega_rad_s,x_start_m,x_position_m,x_end_m,remaining_path_m,y_line_m,ap_stable_mm,max_abs_w_m,rms_w_m,rms_w_previous_window_m,rms_w_last_window_m,rms_growth_ratio,sim_steps,sim_time_s,termination_reason,stable_at_boundary,pass_completed_at_boundary,unstable_ap_mm,unstable_max_abs_w_m
1545.4545454545455,161.8396215485651,0.45999999999999996,0.45999999999999996,0.0,0.44999999999999996,0.2,0.6,0.006523963053165117,0.003954018778147591,0.004130091610702602,0.004093349173910743,0.9911037235356607,4000,1.9999999999998352,,True,False,,
1736.3636363636363,181.83157479868197,0.45999999999999996,0.45999999999999996,0.0,0.44999999999999996,0.2,0.6,0.007294037518099407,0.004449431132679429,0.004707936858703594,0.004638259172502265,0.9851999531233059,4000,1.9999999999998352,,True,False,,
1927.2727272727273,201.82352804879883,0.45999999999999996,0.45999999999999996,0.0,0.44999999999999996,0.2,0.6,0.007900502316826267,0.004847796009041569,0.005118693900464052,0.005093684770831522,0.9951141580022469,4000,1.9999999999998352,,True,False,,
2118.181818181818,221.81548129891567,0.45999999999999996,0.45999999999999996,0.0,0.44999999999999996,0.2,0.6,0.008356384896011768,0.005135718284293942,0.005454386098920116,0.005438642101502736,0.997113516144283,4000,1.9999999999998352,,True,False,,
2309.090909090909,241.80743454903256,0.45999999999999996,0.45999999999999996,0.0,0.44999999999999996,0.2,0.6,0.008677358805059435,0.005348430859655942,0.005711136952165189,0.0056575425032491505,0.9906158004325706,4000,1.9999999999998352,,True,False,,
2500.0,261.79938779914943,0.45999999999999996,0.45999999999999996,0.0,0.44999999999999996,0.2,0.6,0.008940261211293198,0.0054957077769012255,0.0058932619414056725,0.005840001356008814,0.9909624608703282,4000,1.9999999999998352,,True,False,,
400.0,41.88790204786391,0.64,0.64,0.0,0.63,0.2,0.5249999999999999,0.005055255566060877,0.0020193552648303343,0.0020525597776777068,0.002020034002184258,0.9841535550646672,4000,1.9999999999998352,,True,False,0.54375,0.01
590.9090909090909,61.87985529798077,0.64,0.64,0.0,0.63,0.2,0.58125,0.006277849769958108,0.0024968569269646856,0.0024273157943274087,0.00256064496537036,1.054928646430983,4000,1.9999999999998352,,True,False,0.6,0.01
781.8181818181819,81.87180854809763,0.64,0.64,0.0,0.63,0.2,0.6,0.0070247219646941885,0.0026961159457264245,0.002715519685827881,0.002701376540487357,0.994791735293124,4000,1.9999999999998352,,True,False,,
972.7272727272726,101.8637617982145,0.64,0.64,0.0,0.63,0.2,0.6,0.006730797521344531,0.003816065633795762,0.0038939212941821637,0.0037673135040348095,0.9674857860284654,4000,1.9999999999998352,,True,False,,
1163.6363636363635,121.85571504833136,0.64,0.64,0.0,0.63,0.2,0.6,0.00834686026857421,0.004146606351646239,0.004265276469389025,0.0037200478596800396,0.8721703942002413,4000,1.9999999999998352,,True,False,,
